config_id,direction,family,contrast,effect
545:query_mother:head:624:KV,noise,0,KV_minus_K_minus_V,0.01483154296875
545:query_mother:head:624:KV,noise,16,KV_minus_K_minus_V,0.028228759765625
545:query_mother:head:624:KV,noise,32,KV_minus_K_minus_V,0.1213836669921875
545:query_mother:head:624:KV,noise,48,KV_minus_K_minus_V,0.09912872314453125
545:query_mother:head:624:KV,noise,56,KV_minus_K_minus_V,0.0281524658203125
545:query_mother:head:624:KV,noise,64,KV_minus_K_minus_V,0.02545166015625
545:query_mother:head:624:KV,noise,82,KV_minus_K_minus_V,0.0472412109375
545:query_mother:head:624:KV,noise,96,KV_minus_K_minus_V,0.252716064453125
545:query_mother:head:624:KV,noise,98,KV_minus_K_minus_V,0.0120849609375
545:query_mother:head:624:KV,noise,102,KV_minus_K_minus_V,0.1046905517578125
545:query_mother:head:624:KV,noise,116,KV_minus_K_minus_V,0.10540771484375
545:query_mother:head:624:KV,noise,130,KV_minus_K_minus_V,0.0597686767578125
545:query_mother:head:624:KV,noise,150,KV_minus_K_minus_V,0.0360107421875
545:query_mother:head:624:KV,noise,154,KV_minus_K_minus_V,0.017822265625
545:query_mother:head:624:KV,noise,162,KV_minus_K_minus_V,0.019287109375
545:query_mother:head:624:KV,noise,176,KV_minus_K_minus_V,0.0743408203125
545:query_mother:head:624:KV,noise,178,KV_minus_K_minus_V,0.13178539276123047
545:query_mother:head:624:KV,noise,186,KV_minus_K_minus_V,0.09112548828125
545:query_mother:head:624:KV,noise,192,KV_minus_K_minus_V,0.03399658203125
545:query_mother:head:624:KV,noise,196,KV_minus_K_minus_V,0.017578125
545:query_mother:head:641:KV,noise,0,KV_minus_K_minus_V,0.170135498046875
545:query_mother:head:641:KV,noise,16,KV_minus_K_minus_V,0.0338592529296875
545:query_mother:head:641:KV,noise,32,KV_minus_K_minus_V,0.5821952819824219
545:query_mother:head:641:KV,noise,48,KV_minus_K_minus_V,0.1529083251953125
545:query_mother:head:641:KV,noise,56,KV_minus_K_minus_V,0.13848876953125
545:query_mother:head:641:KV,noise,64,KV_minus_K_minus_V,0.12713623046875
545:query_mother:head:641:KV,noise,82,KV_minus_K_minus_V,0.04119873046875
545:query_mother:head:641:KV,noise,96,KV_minus_K_minus_V,0.6735687255859375
545:query_mother:head:641:KV,noise,98,KV_minus_K_minus_V,0.018096923828125
545:query_mother:head:641:KV,noise,102,KV_minus_K_minus_V,0.6109161376953125
545:query_mother:head:641:KV,noise,116,KV_minus_K_minus_V,0.52001953125
545:query_mother:head:641:KV,noise,130,KV_minus_K_minus_V,0.3058319091796875
545:query_mother:head:641:KV,noise,150,KV_minus_K_minus_V,0.119293212890625
545:query_mother:head:641:KV,noise,154,KV_minus_K_minus_V,0.07940673828125
545:query_mother:head:641:KV,noise,162,KV_minus_K_minus_V,0.186767578125
545:query_mother:head:641:KV,noise,176,KV_minus_K_minus_V,0.4332275390625
545:query_mother:head:641:KV,noise,178,KV_minus_K_minus_V,0.3409576416015625
545:query_mother:head:641:KV,noise,186,KV_minus_K_minus_V,0.2298583984375
545:query_mother:head:641:KV,noise,192,KV_minus_K_minus_V,0.71136474609375
545:query_mother:head:641:KV,noise,196,KV_minus_K_minus_V,0.0673828125
545:query_mother:head:709:KV,noise,0,KV_minus_K_minus_V,0.06536865234375
545:query_mother:head:709:KV,noise,16,KV_minus_K_minus_V,0.1494140625
545:query_mother:head:709:KV,noise,32,KV_minus_K_minus_V,0.088592529296875
545:query_mother:head:709:KV,noise,48,KV_minus_K_minus_V,7.62939453125e-05
545:query_mother:head:709:KV,noise,56,KV_minus_K_minus_V,0.002044677734375
545:query_mother:head:709:KV,noise,64,KV_minus_K_minus_V,0.0111083984375
545:query_mother:head:709:KV,noise,82,KV_minus_K_minus_V,0.0
545:query_mother:head:709:KV,noise,96,KV_minus_K_minus_V,0.3751792907714844
545:query_mother:head:709:KV,noise,98,KV_minus_K_minus_V,0.16481781005859375
545:query_mother:head:709:KV,noise,102,KV_minus_K_minus_V,0.06735992431640625
545:query_mother:head:709:KV,noise,116,KV_minus_K_minus_V,0.06195068359375
545:query_mother:head:709:KV,noise,130,KV_minus_K_minus_V,0.028763771057128906
545:query_mother:head:709:KV,noise,150,KV_minus_K_minus_V,0.0922393798828125
545:query_mother:head:709:KV,noise,154,KV_minus_K_minus_V,0.1810302734375
545:query_mother:head:709:KV,noise,162,KV_minus_K_minus_V,-0.0771484375
545:query_mother:head:709:KV,noise,176,KV_minus_K_minus_V,-0.056640625
545:query_mother:head:709:KV,noise,178,KV_minus_K_minus_V,0.11371994018554688
545:query_mother:head:709:KV,noise,186,KV_minus_K_minus_V,0.0633544921875
545:query_mother:head:709:KV,noise,192,KV_minus_K_minus_V,-0.0147705078125
545:query_mother:head:709:KV,noise,196,KV_minus_K_minus_V,0.1123046875
545:query_mother:head:870:KV,noise,0,KV_minus_K_minus_V,0.03741455078125
545:query_mother:head:870:KV,noise,16,KV_minus_K_minus_V,-0.0325164794921875
545:query_mother:head:870:KV,noise,32,KV_minus_K_minus_V,0.09608840942382812
545:query_mother:head:870:KV,noise,48,KV_minus_K_minus_V,-0.06640625
545:query_mother:head:870:KV,noise,56,KV_minus_K_minus_V,-0.0063934326171875
545:query_mother:head:870:KV,noise,64,KV_minus_K_minus_V,0.01275634765625
545:query_mother:head:870:KV,noise,82,KV_minus_K_minus_V,-0.010528564453125
545:query_mother:head:870:KV,noise,96,KV_minus_K_minus_V,0.01961803436279297
545:query_mother:head:870:KV,noise,98,KV_minus_K_minus_V,0.0045166015625
545:query_mother:head:870:KV,noise,102,KV_minus_K_minus_V,0.0027618408203125
545:query_mother:head:870:KV,noise,116,KV_minus_K_minus_V,-0.03643798828125
545:query_mother:head:870:KV,noise,130,KV_minus_K_minus_V,0.006134033203125
545:query_mother:head:870:KV,noise,150,KV_minus_K_minus_V,0.029327392578125
545:query_mother:head:870:KV,noise,154,KV_minus_K_minus_V,0.00299072265625
545:query_mother:head:870:KV,noise,162,KV_minus_K_minus_V,-0.029052734375
545:query_mother:head:870:KV,noise,176,KV_minus_K_minus_V,-0.043212890625
545:query_mother:head:870:KV,noise,178,KV_minus_K_minus_V,-0.005634307861328125
545:query_mother:head:870:KV,noise,186,KV_minus_K_minus_V,-0.04248046875
545:query_mother:head:870:KV,noise,192,KV_minus_K_minus_V,0.04388427734375
545:query_mother:head:870:KV,noise,196,KV_minus_K_minus_V,-0.013671875
545:query_period:head:594:KV,noise,0,KV_minus_K_minus_V,-0.029327392578125
545:query_period:head:594:KV,noise,16,KV_minus_K_minus_V,0.38483333587646484
545:query_period:head:594:KV,noise,32,KV_minus_K_minus_V,-0.34197998046875
545:query_period:head:594:KV,noise,48,KV_minus_K_minus_V,0.03639984130859375
545:query_period:head:594:KV,noise,56,KV_minus_K_minus_V,0.02197265625
545:query_period:head:594:KV,noise,64,KV_minus_K_minus_V,-0.10382080078125
545:query_period:head:594:KV,noise,82,KV_minus_K_minus_V,-0.0884552001953125
545:query_period:head:594:KV,noise,96,KV_minus_K_minus_V,0.14742279052734375
545:query_period:head:594:KV,noise,98,KV_minus_K_minus_V,0.236785888671875
545:query_period:head:594:KV,noise,102,KV_minus_K_minus_V,0.23749542236328125
545:query_period:head:594:KV,noise,116,KV_minus_K_minus_V,0.33563232421875
545:query_period:head:594:KV,noise,130,KV_minus_K_minus_V,0.0379791259765625
545:query_period:head:594:KV,noise,150,KV_minus_K_minus_V,-0.010284423828125
545:query_period:head:594:KV,noise,154,KV_minus_K_minus_V,0.24560546875
545:query_period:head:594:KV,noise,162,KV_minus_K_minus_V,-0.016845703125
545:query_period:head:594:KV,noise,176,KV_minus_K_minus_V,-0.0120849609375
545:query_period:head:594:KV,noise,178,KV_minus_K_minus_V,0.2506294250488281
545:query_period:head:594:KV,noise,186,KV_minus_K_minus_V,0.2230224609375
545:query_period:head:594:KV,noise,192,KV_minus_K_minus_V,0.27532958984375
545:query_period:head:594:KV,noise,196,KV_minus_K_minus_V,0.06005859375
545:query_period:head:595:KV,noise,0,KV_minus_K_minus_V,-0.018341064453125
545:query_period:head:595:KV,noise,16,KV_minus_K_minus_V,-0.024011611938476562
545:query_period:head:595:KV,noise,32,KV_minus_K_minus_V,-0.036159515380859375
545:query_period:head:595:KV,noise,48,KV_minus_K_minus_V,0.02390289306640625
545:query_period:head:595:KV,noise,56,KV_minus_K_minus_V,-0.0104217529296875
545:query_period:head:595:KV,noise,64,KV_minus_K_minus_V,-0.00189208984375
545:query_period:head:595:KV,noise,82,KV_minus_K_minus_V,-0.03887939453125
545:query_period:head:595:KV,noise,96,KV_minus_K_minus_V,0.1360321044921875
545:query_period:head:595:KV,noise,98,KV_minus_K_minus_V,0.1451263427734375
545:query_period:head:595:KV,noise,102,KV_minus_K_minus_V,0.00250244140625
545:query_period:head:595:KV,noise,116,KV_minus_K_minus_V,0.0513916015625
545:query_period:head:595:KV,noise,130,KV_minus_K_minus_V,-0.000579833984375
545:query_period:head:595:KV,noise,150,KV_minus_K_minus_V,0.015716552734375
545:query_period:head:595:KV,noise,154,KV_minus_K_minus_V,0.1549072265625
545:query_period:head:595:KV,noise,162,KV_minus_K_minus_V,-0.0166015625
545:query_period:head:595:KV,noise,176,KV_minus_K_minus_V,0.0191650390625
545:query_period:head:595:KV,noise,178,KV_minus_K_minus_V,0.035243988037109375
545:query_period:head:595:KV,noise,186,KV_minus_K_minus_V,0.03582763671875
545:query_period:head:595:KV,noise,192,KV_minus_K_minus_V,0.050048828125
545:query_period:head:595:KV,noise,196,KV_minus_K_minus_V,0.02392578125
545:query_period:head:600:KV,noise,0,KV_minus_K_minus_V,-0.004608154296875
545:query_period:head:600:KV,noise,16,KV_minus_K_minus_V,0.01708984375
545:query_period:head:600:KV,noise,32,KV_minus_K_minus_V,-0.1197052001953125
545:query_period:head:600:KV,noise,48,KV_minus_K_minus_V,0.0050048828125
545:query_period:head:600:KV,noise,56,KV_minus_K_minus_V,-0.007659912109375
545:query_period:head:600:KV,noise,64,KV_minus_K_minus_V,-0.04168701171875
545:query_period:head:600:KV,noise,82,KV_minus_K_minus_V,0.0667724609375
545:query_period:head:600:KV,noise,96,KV_minus_K_minus_V,-0.02567291259765625
545:query_period:head:600:KV,noise,98,KV_minus_K_minus_V,0.065338134765625
545:query_period:head:600:KV,noise,102,KV_minus_K_minus_V,0.0168609619140625
545:query_period:head:600:KV,noise,116,KV_minus_K_minus_V,0.0401611328125
545:query_period:head:600:KV,noise,130,KV_minus_K_minus_V,0.025970458984375
545:query_period:head:600:KV,noise,150,KV_minus_K_minus_V,-0.046844482421875
545:query_period:head:600:KV,noise,154,KV_minus_K_minus_V,0.08819580078125
545:query_period:head:600:KV,noise,162,KV_minus_K_minus_V,-0.036865234375
545:query_period:head:600:KV,noise,176,KV_minus_K_minus_V,-0.015380859375
545:query_period:head:600:KV,noise,178,KV_minus_K_minus_V,0.011655807495117188
545:query_period:head:600:KV,noise,186,KV_minus_K_minus_V,0.13629150390625
545:query_period:head:600:KV,noise,192,KV_minus_K_minus_V,0.04058837890625
545:query_period:head:600:KV,noise,196,KV_minus_K_minus_V,-0.03662109375
545:query_writer_union:head:594:V,noise,0,union_minus_three_sites,-0.03509521484375
545:query_writer_union:head:594:V,noise,16,union_minus_three_sites,-0.04746055603027344
545:query_writer_union:head:594:V,noise,32,union_minus_three_sites,-0.69586181640625
545:query_writer_union:head:594:V,noise,48,union_minus_three_sites,0.012451171875
545:query_writer_union:head:594:V,noise,56,union_minus_three_sites,0.4671630859375
545:query_writer_union:head:594:V,noise,64,union_minus_three_sites,0.410400390625
545:query_writer_union:head:594:V,noise,82,union_minus_three_sites,-0.34816741943359375
545:query_writer_union:head:594:V,noise,96,union_minus_three_sites,-0.612823486328125
545:query_writer_union:head:594:V,noise,98,union_minus_three_sites,-0.3762054443359375
545:query_writer_union:head:594:V,noise,102,union_minus_three_sites,0.26125335693359375
545:query_writer_union:head:594:V,noise,116,union_minus_three_sites,0.238037109375
545:query_writer_union:head:594:V,noise,130,union_minus_three_sites,-0.06008148193359375
545:query_writer_union:head:594:V,noise,150,union_minus_three_sites,0.02630615234375
545:query_writer_union:head:594:V,noise,154,union_minus_three_sites,0.33148193359375
545:query_writer_union:head:594:V,noise,162,union_minus_three_sites,-0.05926513671875
545:query_writer_union:head:594:V,noise,176,union_minus_three_sites,0.42529296875
545:query_writer_union:head:594:V,noise,178,union_minus_three_sites,0.31307220458984375
545:query_writer_union:head:594:V,noise,186,union_minus_three_sites,-0.10858154296875
545:query_writer_union:head:594:V,noise,192,union_minus_three_sites,0.49114990234375
545:query_writer_union:head:594:V,noise,196,union_minus_three_sites,0.53082275390625
545:query_writer_union:head:595:V,noise,0,union_minus_three_sites,-0.027435302734375
545:query_writer_union:head:595:V,noise,16,union_minus_three_sites,0.09483146667480469
545:query_writer_union:head:595:V,noise,32,union_minus_three_sites,-0.04678535461425781
545:query_writer_union:head:595:V,noise,48,union_minus_three_sites,0.0493621826171875
545:query_writer_union:head:595:V,noise,56,union_minus_three_sites,0.229522705078125
545:query_writer_union:head:595:V,noise,64,union_minus_three_sites,0.19732666015625
545:query_writer_union:head:595:V,noise,82,union_minus_three_sites,-0.19168853759765625
545:query_writer_union:head:595:V,noise,96,union_minus_three_sites,0.058231353759765625
545:query_writer_union:head:595:V,noise,98,union_minus_three_sites,-0.06967926025390625
545:query_writer_union:head:595:V,noise,102,union_minus_three_sites,0.1585235595703125
545:query_writer_union:head:595:V,noise,116,union_minus_three_sites,0.22576904296875
545:query_writer_union:head:595:V,noise,130,union_minus_three_sites,0.03314971923828125
545:query_writer_union:head:595:V,noise,150,union_minus_three_sites,0.008636474609375
545:query_writer_union:head:595:V,noise,154,union_minus_three_sites,0.1761474609375
545:query_writer_union:head:595:V,noise,162,union_minus_three_sites,0.0849609375
545:query_writer_union:head:595:V,noise,176,union_minus_three_sites,0.2313232421875
545:query_writer_union:head:595:V,noise,178,union_minus_three_sites,0.10480499267578125
545:query_writer_union:head:595:V,noise,186,union_minus_three_sites,0.077117919921875
545:query_writer_union:head:595:V,noise,192,union_minus_three_sites,0.23687744140625
545:query_writer_union:head:595:V,noise,196,union_minus_three_sites,0.196044921875
545:query_writer_union:head:600:V,noise,0,union_minus_three_sites,-0.015430450439453125
545:query_writer_union:head:600:V,noise,16,union_minus_three_sites,0.18841552734375
545:query_writer_union:head:600:V,noise,32,union_minus_three_sites,0.0399017333984375
545:query_writer_union:head:600:V,noise,48,union_minus_three_sites,0.011005401611328125
545:query_writer_union:head:600:V,noise,56,union_minus_three_sites,0.0535888671875
545:query_writer_union:head:600:V,noise,64,union_minus_three_sites,0.05657958984375
545:query_writer_union:head:600:V,noise,82,union_minus_three_sites,0.0201416015625
545:query_writer_union:head:600:V,noise,96,union_minus_three_sites,0.08804702758789062
545:query_writer_union:head:600:V,noise,98,union_minus_three_sites,0.0819091796875
545:query_writer_union:head:600:V,noise,102,union_minus_three_sites,0.0681915283203125
545:query_writer_union:head:600:V,noise,116,union_minus_three_sites,0.108642578125
545:query_writer_union:head:600:V,noise,130,union_minus_three_sites,0.051055908203125
545:query_writer_union:head:600:V,noise,150,union_minus_three_sites,0.0108642578125
545:query_writer_union:head:600:V,noise,154,union_minus_three_sites,0.07763671875
545:query_writer_union:head:600:V,noise,162,union_minus_three_sites,0.06982421875
545:query_writer_union:head:600:V,noise,176,union_minus_three_sites,0.1253662109375
545:query_writer_union:head:600:V,noise,178,union_minus_three_sites,0.042583465576171875
545:query_writer_union:head:600:V,noise,186,union_minus_three_sites,0.11199951171875
545:query_writer_union:head:600:V,noise,192,union_minus_three_sites,0.148193359375
545:query_writer_union:head:600:V,noise,196,union_minus_three_sites,0.09033203125
545:query_writer_union:head:624:V,noise,0,union_minus_three_sites,-0.008880615234375
545:query_writer_union:head:624:V,noise,16,union_minus_three_sites,-0.0029754638671875
545:query_writer_union:head:624:V,noise,32,union_minus_three_sites,-0.0210113525390625
545:query_writer_union:head:624:V,noise,48,union_minus_three_sites,-0.0034942626953125
545:query_writer_union:head:624:V,noise,56,union_minus_three_sites,-0.000457763671875
545:query_writer_union:head:624:V,noise,64,union_minus_three_sites,0.0015869140625
545:query_writer_union:head:624:V,noise,82,union_minus_three_sites,-0.01025390625
545:query_writer_union:head:624:V,noise,96,union_minus_three_sites,-0.00124359130859375
545:query_writer_union:head:624:V,noise,98,union_minus_three_sites,0.000885009765625
545:query_writer_union:head:624:V,noise,102,union_minus_three_sites,0.00811004638671875
545:query_writer_union:head:624:V,noise,116,union_minus_three_sites,0.01434326171875
545:query_writer_union:head:624:V,noise,130,union_minus_three_sites,0.0062713623046875
545:query_writer_union:head:624:V,noise,150,union_minus_three_sites,0.001800537109375
545:query_writer_union:head:624:V,noise,154,union_minus_three_sites,-0.0091552734375
545:query_writer_union:head:624:V,noise,162,union_minus_three_sites,-0.004150390625
545:query_writer_union:head:624:V,noise,176,union_minus_three_sites,0.0
545:query_writer_union:head:624:V,noise,178,union_minus_three_sites,0.008182525634765625
545:query_writer_union:head:624:V,noise,186,union_minus_three_sites,-0.00390625
545:query_writer_union:head:624:V,noise,192,union_minus_three_sites,-0.001220703125
545:query_writer_union:head:624:V,noise,196,union_minus_three_sites,0.00048828125
545:query_writer_union:head:641:V,noise,0,union_minus_three_sites,0.000946044921875
545:query_writer_union:head:641:V,noise,16,union_minus_three_sites,0.00469970703125
545:query_writer_union:head:641:V,noise,32,union_minus_three_sites,-0.0028076171875
545:query_writer_union:head:641:V,noise,48,union_minus_three_sites,-0.003734588623046875
545:query_writer_union:head:641:V,noise,56,union_minus_three_sites,0.0080108642578125
545:query_writer_union:head:641:V,noise,64,union_minus_three_sites,-0.0001220703125
545:query_writer_union:head:641:V,noise,82,union_minus_three_sites,-0.0047607421875
545:query_writer_union:head:641:V,noise,96,union_minus_three_sites,0.00295257568359375
545:query_writer_union:head:641:V,noise,98,union_minus_three_sites,0.001861572265625
545:query_writer_union:head:641:V,noise,102,union_minus_three_sites,0.03678131103515625
545:query_writer_union:head:641:V,noise,116,union_minus_three_sites,0.0076904296875
545:query_writer_union:head:641:V,noise,130,union_minus_three_sites,0.0029296875
545:query_writer_union:head:641:V,noise,150,union_minus_three_sites,-0.004974365234375
545:query_writer_union:head:641:V,noise,154,union_minus_three_sites,-0.00201416015625
545:query_writer_union:head:641:V,noise,162,union_minus_three_sites,0.006103515625
545:query_writer_union:head:641:V,noise,176,union_minus_three_sites,0.0126953125
545:query_writer_union:head:641:V,noise,178,union_minus_three_sites,0.018344879150390625
545:query_writer_union:head:641:V,noise,186,union_minus_three_sites,0.005859375
545:query_writer_union:head:641:V,noise,192,union_minus_three_sites,0.0013427734375
545:query_writer_union:head:641:V,noise,196,union_minus_three_sites,-0.00439453125
545:query_writer_union:head:709:V,noise,0,union_minus_three_sites,-0.0068359375
545:query_writer_union:head:709:V,noise,16,union_minus_three_sites,0.002838134765625
545:query_writer_union:head:709:V,noise,32,union_minus_three_sites,-0.0178680419921875
545:query_writer_union:head:709:V,noise,48,union_minus_three_sites,-0.00286865234375
545:query_writer_union:head:709:V,noise,56,union_minus_three_sites,0.0047454833984375
545:query_writer_union:head:709:V,noise,64,union_minus_three_sites,0.00177001953125
545:query_writer_union:head:709:V,noise,82,union_minus_three_sites,0.00390625
545:query_writer_union:head:709:V,noise,96,union_minus_three_sites,-0.0075817108154296875
545:query_writer_union:head:709:V,noise,98,union_minus_three_sites,0.00548553466796875
545:query_writer_union:head:709:V,noise,102,union_minus_three_sites,0.00295257568359375
545:query_writer_union:head:709:V,noise,116,union_minus_three_sites,0.00860595703125
545:query_writer_union:head:709:V,noise,130,union_minus_three_sites,0.0011224746704101562
545:query_writer_union:head:709:V,noise,150,union_minus_three_sites,-0.008758544921875
545:query_writer_union:head:709:V,noise,154,union_minus_three_sites,0.0028076171875
545:query_writer_union:head:709:V,noise,162,union_minus_three_sites,0.0029296875
545:query_writer_union:head:709:V,noise,176,union_minus_three_sites,0.0076904296875
545:query_writer_union:head:709:V,noise,178,union_minus_three_sites,0.001922607421875
545:query_writer_union:head:709:V,noise,186,union_minus_three_sites,-0.0029296875
545:query_writer_union:head:709:V,noise,192,union_minus_three_sites,0.006500244140625
545:query_writer_union:head:709:V,noise,196,union_minus_three_sites,0.00927734375
545:query_writer_union:head:870:V,noise,0,union_minus_three_sites,-0.00494384765625
545:query_writer_union:head:870:V,noise,16,union_minus_three_sites,-0.00262451171875
545:query_writer_union:head:870:V,noise,32,union_minus_three_sites,-0.003902435302734375
545:query_writer_union:head:870:V,noise,48,union_minus_three_sites,0.0001983642578125
545:query_writer_union:head:870:V,noise,56,union_minus_three_sites,-4.57763671875e-05
545:query_writer_union:head:870:V,noise,64,union_minus_three_sites,0.0015869140625
545:query_writer_union:head:870:V,noise,82,union_minus_three_sites,-0.0011444091796875
545:query_writer_union:head:870:V,noise,96,union_minus_three_sites,-0.008715152740478516
545:query_writer_union:head:870:V,noise,98,union_minus_three_sites,-0.004058837890625
545:query_writer_union:head:870:V,noise,102,union_minus_three_sites,-0.0013427734375
545:query_writer_union:head:870:V,noise,116,union_minus_three_sites,0.0029296875
545:query_writer_union:head:870:V,noise,130,union_minus_three_sites,0.002960205078125
545:query_writer_union:head:870:V,noise,150,union_minus_three_sites,-0.00445556640625
545:query_writer_union:head:870:V,noise,154,union_minus_three_sites,-0.001220703125
545:query_writer_union:head:870:V,noise,162,union_minus_three_sites,0.00048828125
545:query_writer_union:head:870:V,noise,176,union_minus_three_sites,0.0001220703125
545:query_writer_union:head:870:V,noise,178,union_minus_three_sites,0.0008087158203125
545:query_writer_union:head:870:V,noise,186,union_minus_three_sites,0.001708984375
545:query_writer_union:head:870:V,noise,192,union_minus_three_sites,0.0025634765625
545:query_writer_union:head:870:V,noise,196,union_minus_three_sites,0.00048828125
545:query_writer_union:mlp:17:,noise,0,union_minus_three_sites,0.001312255859375
545:query_writer_union:mlp:17:,noise,16,union_minus_three_sites,-0.0072174072265625
545:query_writer_union:mlp:17:,noise,32,union_minus_three_sites,0.0012359619140625
545:query_writer_union:mlp:17:,noise,48,union_minus_three_sites,-0.00865936279296875
545:query_writer_union:mlp:17:,noise,56,union_minus_three_sites,0.011962890625
545:query_writer_union:mlp:17:,noise,64,union_minus_three_sites,0.00091552734375
545:query_writer_union:mlp:17:,noise,82,union_minus_three_sites,0.0025634765625
545:query_writer_union:mlp:17:,noise,96,union_minus_three_sites,-0.00148773193359375
545:query_writer_union:mlp:17:,noise,98,union_minus_three_sites,0.005584716796875
545:query_writer_union:mlp:17:,noise,102,union_minus_three_sites,0.008411407470703125
545:query_writer_union:mlp:17:,noise,116,union_minus_three_sites,0.010498046875
545:query_writer_union:mlp:17:,noise,130,union_minus_three_sites,-0.0003833770751953125
545:query_writer_union:mlp:17:,noise,150,union_minus_three_sites,0.01386260986328125
545:query_writer_union:mlp:17:,noise,154,union_minus_three_sites,-0.005859375
545:query_writer_union:mlp:17:,noise,162,union_minus_three_sites,-0.00732421875
545:query_writer_union:mlp:17:,noise,176,union_minus_three_sites,-0.0042724609375
545:query_writer_union:mlp:17:,noise,178,union_minus_three_sites,0.005916595458984375
545:query_writer_union:mlp:17:,noise,186,union_minus_three_sites,-0.00494384765625
545:query_writer_union:mlp:17:,noise,192,union_minus_three_sites,0.00457763671875
545:query_writer_union:mlp:17:,noise,196,union_minus_three_sites,0.001953125
568:colon:head:695:KV,noise,0,KV_minus_K_minus_V,-0.001129150390625
568:colon:head:695:KV,noise,16,KV_minus_K_minus_V,-0.0005035400390625
568:colon:head:695:KV,noise,32,KV_minus_K_minus_V,0.0090179443359375
568:colon:head:695:KV,noise,48,KV_minus_K_minus_V,-0.00409698486328125
568:colon:head:695:KV,noise,56,KV_minus_K_minus_V,0.0048980712890625
568:colon:head:695:KV,noise,64,KV_minus_K_minus_V,0.00048828125
568:colon:head:695:KV,noise,82,KV_minus_K_minus_V,0.00115966796875
568:colon:head:695:KV,noise,96,KV_minus_K_minus_V,0.00594329833984375
568:colon:head:695:KV,noise,98,KV_minus_K_minus_V,-3.0517578125e-05
568:colon:head:695:KV,noise,102,KV_minus_K_minus_V,0.0005645751953125
568:colon:head:695:KV,noise,116,KV_minus_K_minus_V,0.0
568:colon:head:695:KV,noise,130,KV_minus_K_minus_V,-0.0023040771484375
568:colon:head:695:KV,noise,150,KV_minus_K_minus_V,-0.00457763671875
568:colon:head:695:KV,noise,154,KV_minus_K_minus_V,-0.00244140625
568:colon:head:695:KV,noise,162,KV_minus_K_minus_V,-0.00439453125
568:colon:head:695:KV,noise,176,KV_minus_K_minus_V,0.00244140625
568:colon:head:695:KV,noise,178,KV_minus_K_minus_V,0.00090789794921875
568:colon:head:695:KV,noise,186,KV_minus_K_minus_V,0.00360107421875
568:colon:head:695:KV,noise,192,KV_minus_K_minus_V,-0.00146484375
568:colon:head:695:KV,noise,196,KV_minus_K_minus_V,0.00341796875
594:colon:head:695:KV,noise,0,KV_minus_K_minus_V,0.01776123046875
594:colon:head:695:KV,noise,16,KV_minus_K_minus_V,0.0010528564453125
594:colon:head:695:KV,noise,32,KV_minus_K_minus_V,0.283203125
594:colon:head:695:KV,noise,48,KV_minus_K_minus_V,0.0113983154296875
594:colon:head:695:KV,noise,56,KV_minus_K_minus_V,0.022216796875
594:colon:head:695:KV,noise,64,KV_minus_K_minus_V,0.00543212890625
594:colon:head:695:KV,noise,82,KV_minus_K_minus_V,0.06634521484375
594:colon:head:695:KV,noise,96,KV_minus_K_minus_V,0.0892791748046875
594:colon:head:695:KV,noise,98,KV_minus_K_minus_V,-0.08946990966796875
594:colon:head:695:KV,noise,102,KV_minus_K_minus_V,0.050678253173828125
594:colon:head:695:KV,noise,116,KV_minus_K_minus_V,-0.00665283203125
594:colon:head:695:KV,noise,130,KV_minus_K_minus_V,0.00537872314453125
594:colon:head:695:KV,noise,150,KV_minus_K_minus_V,0.040313720703125
594:colon:head:695:KV,noise,154,KV_minus_K_minus_V,-0.01416015625
594:colon:head:695:KV,noise,162,KV_minus_K_minus_V,-0.01611328125
594:colon:head:695:KV,noise,176,KV_minus_K_minus_V,-0.002685546875
594:colon:head:695:KV,noise,178,KV_minus_K_minus_V,0.03328514099121094
594:colon:head:695:KV,noise,186,KV_minus_K_minus_V,0.033935546875
594:colon:head:695:KV,noise,192,KV_minus_K_minus_V,-0.02008056640625
594:colon:head:695:KV,noise,196,KV_minus_K_minus_V,0.00439453125
594:colon:head:817:KV,noise,0,KV_minus_K_minus_V,0.01220703125
594:colon:head:817:KV,noise,16,KV_minus_K_minus_V,0.0182647705078125
594:colon:head:817:KV,noise,32,KV_minus_K_minus_V,0.03472900390625
594:colon:head:817:KV,noise,48,KV_minus_K_minus_V,-0.0063018798828125
594:colon:head:817:KV,noise,56,KV_minus_K_minus_V,0.02709197998046875
594:colon:head:817:KV,noise,64,KV_minus_K_minus_V,0.01104736328125
594:colon:head:817:KV,noise,82,KV_minus_K_minus_V,0.01519775390625
594:colon:head:817:KV,noise,96,KV_minus_K_minus_V,0.03682708740234375
594:colon:head:817:KV,noise,98,KV_minus_K_minus_V,0.015756607055664062
594:colon:head:817:KV,noise,102,KV_minus_K_minus_V,0.03483390808105469
594:colon:head:817:KV,noise,116,KV_minus_K_minus_V,0.022796630859375
594:colon:head:817:KV,noise,130,KV_minus_K_minus_V,0.0267333984375
594:colon:head:817:KV,noise,150,KV_minus_K_minus_V,0.03570556640625
594:colon:head:817:KV,noise,154,KV_minus_K_minus_V,0.0343017578125
594:colon:head:817:KV,noise,162,KV_minus_K_minus_V,0.006103515625
594:colon:head:817:KV,noise,176,KV_minus_K_minus_V,0.0146484375
594:colon:head:817:KV,noise,178,KV_minus_K_minus_V,0.00775146484375
594:colon:head:817:KV,noise,186,KV_minus_K_minus_V,0.0157470703125
